"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"09_010",0.72003084975351,0.563830763416263,0.876230936090758,40,11.068125987646
"09_011",0.941953997333365,0.863299362592052,1.02060863207468,21,4.26028402639084
"09_012",0.790996796777218,0.716277447653398,0.865716145901038,41,4.81950332229287
"09_013",0.471438291682328,0.311633650747668,0.631242932616988,28,17.294517969203
"09_014",0.379917944285651,-0.0952406091489955,0.855076497720298,9,63.8105772657972
"09_015",0.872572228466756,0.705371978925096,1.03977247800842,16,9.77641127956243
"09_016",0.720563888759749,0.454763057127914,0.986364720391583,13,18.8203532421442
"09_017",0.472535892635479,0.357983858255009,0.587087927015949,38,12.3683547453453
"10_005",0.678751233337608,0.5722358568077,0.785266609867516,77,8.00655338701492
"10_006",0.923783469102217,0.923783469102217,0.923783469102217,13,1.22634867938653e-14
"10_007",0.635259959039455,0.535628047148448,0.734891870930461,46,8.00185929938315
"10_008",0.62908198468738,0.552023828656889,0.706140140717871,17,6.24964419373414
"10_012",0.73478074340626,0.403271421168098,1.06629006564442,29,23.0187591091604
"10_013",0.687345855693558,0.687345855693558,0.687345855693558,7,0
"10_016",0.873387964763616,0.873387964763616,0.873387964763616,10,0
"10_021",0.548199659626056,0.548199659626056,0.548199659626056,3,0
"10_022",1,1,1,3,0
"10_028",1,1,1,9,0
"10_032",0.0854756066996915,0.0854756066996915,0.0854756066996916,5,8.28365455006985e-15
"10_033",0.684563484619329,0.684563484619329,0.684563484619329,12,8.27447463110437e-15
"10_038",0.639358231759168,0.639358231759168,0.639358231759168,7,8.85951397118587e-15
"10_039",0.279683278454054,0.279683278454054,0.279683278454054,6,0
"11_001",0.820815389588619,0.773723837961779,0.867906941215459,7,2.92712614251423
"11_002",0.781075086696046,0.682168171945316,0.879982001446776,12,6.46067355969231
"11_003",0.251662254891633,0.0755795570914032,0.427744952691863,14,35.6978884899728
"11_004",0.9256581402431,0.9256581402431,0.925658140243101,13,1.22386504058084e-14
"11_005",0.659407287077511,0.592136087848778,0.726678486306244,18,5.20498348978491
"11_007",0.590755052327207,0.453397742411879,0.728112362242535,55,11.8628287451472
"11_008",1,1,1,1,0
