"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"18_006",0.448639576117153,0.351779674578059,0.545499477656248,34,11.0151488505504
"18_007",0.123539208263725,0.123539208263725,0.123539208263725,4,5.73138203092877e-15
"18_008",0.41927981541528,0.337970071049335,0.500589559781224,17,9.89424292007086
"18_011",0.313891638152055,0.313891638152055,0.313891638152056,17,1.80457282016512e-14
"18_013",0.280557628722325,0.280557628722325,0.280557628722325,7,1.00949013802602e-14
"18_014",0.312471772352006,0.103548715374726,0.521394829329286,20,34.1129682257826
"18_015",0.383054051320467,0.213477430624269,0.552630672016666,22,22.5865471805936
"18_016",0.168684834781626,0.168684834781626,0.168684834781626,6,8.3949502547102e-15
"18_017",0.358059059778962,0.245638947276582,0.470479172281342,97,16.0189216526805
"18_020",0.316941696915507,0.229246977191613,0.404636416639402,17,14.1168563102286
"19_006",0.274880082166387,0.22122866855667,0.328531495776104,71,9.95822250681296
"19_007",0.50088417368971,0.50088417368971,0.500884173689711,8,1.13088084719004e-14
"19_009",0.58336557173126,0.381518291651772,0.785212851810749,14,17.653305432026
"19_010",0,0,0,3,NA
"19_012",0.397793956186132,0.172520080049714,0.62306783232255,38,28.8932622787837
"19_018",0.272577207055603,0.116355637761731,0.428798776349475,28,29.2412132157965
"19_019",1,1,1,1,0
"19_021",0.345598436765499,0.189708352097722,0.501488521433275,67,23.0139228139876
"19_022",0,0,0,1,NA
"19_026",0.595262957252499,0.458074806280325,0.732451108224674,83,11.758493238132
"19_031",0.209687582953788,0.0709991928157553,0.34837597309182,52,33.7451468163855
"19_032",0.324858938397158,0.324858938397158,0.324858938397158,20,0
"19_033",0,0,0,5,NA
"19_039",0.308377732219644,0.167426787080011,0.449328677359276,129,23.3200195755378
"19_041",0.0485387321641092,0.032186248180444,0.0648912161477743,10,17.1885496413268
"19_044",0.635779866557447,0.635779866557447,0.635779866557448,6,8.90937804862247e-15
"19_046",0.631444582962894,0.478885917952889,0.784003247972898,43,12.3266642357286
"19_047",0.280013207688568,0.280013207688568,0.280013207688568,12,1.01145285853141e-14
"19_048",0.228249753141371,0.00927025329632267,0.44722925298642,37,48.9482389694511
"19_049",0.892844274099452,0.788867851362215,0.996820696836689,8,5.9415955069665
"20_002",0.269683875723557,0.269683875723557,0.269683875723557,12,1.0501931514566e-14
"20_016",0,0,0,4,NA
"20_021",0.109287717828966,0.109287717828966,0.109287717828966,6,0
"20_023",0.556955823459393,0.556955823459393,0.556955823459394,5,1.0170291696889e-14
"20_025",0.692264665850555,0.692264665850555,0.692264665850555,9,0
"20_028",0.334383332619721,0.334383332619721,0.334383332619721,8,0
"20_030",0.490175623057395,0.490175623057395,0.490175623057395,11,5.77793235772538e-15
"20_039",0.242150721028063,0.242150721028063,0.242150721028063,11,1.16960279176839e-14
"20_057",0.290366040934139,0.290366040934138,0.290366040934139,9,9.75390091871635e-15
"20_067",0.520231287588432,0.520231287588432,0.520231287588432,6,0
"20_075",0.751858937202074,0.751858937202074,0.751858937202074,13,1.50677285500981e-14
"20_076",0.295249678002861,0.295249678002861,0.295249678002861,28,1.91851290920228e-14
"20_082",0,0,0,2,NA
"20_107",0.61137181922508,0.61137181922508,0.61137181922508,10,0
"20_130",0.147621550175039,0.147621550175039,0.147621550175039,12,9.59277825653942e-15
"20_134",0.666666666666667,0.666666666666667,0.666666666666667,2,8.49660478029456e-15
"20_184",0.50494675779732,0.0757241945536929,0.934169321040947,14,43.3691474029879
"20_235",0.211371337741714,0.211371337741714,0.211371337741714,6,2.0098762848057e-14
"20_258",0.225094453199412,0.225094453199412,0.225094453199412,7,6.29114034836402e-15
"20_272",0.120022630296478,0.120022630296478,0.120022630296478,11,0
"20_310",0.494236382242077,0.494236382242077,0.494236382242077,10,0
"20_318",0.329558623932216,-0.0243600218523828,0.683477269716814,14,54.7916894089057
"20_324",0.433921547290209,0.433921547290209,0.433921547290209,6,0
"20_339",0.201935750293379,0.201935750293379,0.201935750293379,14,7.01263047607175e-15
